Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Dream_Cab_Jaipur,Prateek Kalangan,5.0 of 5 bubbles,Jan 2023 • Family,Enjoyable trip,Best cab service in Rajasthan. Well guided tour by Mr. Vinod. Punctual and professional. Definitely recommend it!,0.8955,5
Dream_Cab_Jaipur,Komal,5.0 of 5 bubbles,Jan 2023,Good CAB service,I would like to thank Mahendra Ji for providing good cab service. The driver Naresh was equally cooperative and well behaved. I would like to take his service again.Thank You for the service.,0.8885,5
Dream_Cab_Jaipur,Rakesh,5.0 of 5 bubbles,Jan 2023 • Family,"Best cab service provider in rajasthanHaving maintained neat and clean cabs provides good services and very secured ser",Very good and professional cab service. Espicially Mr Vinod Sharma took very good care of us. Was very helpful and gave good info about the city. Will definitely book again in my next trip.,0.9575,5
Dream_Cab_Jaipur,Ninad,5.0 of 5 bubbles,Jan 2023 • Couples,Great car quality and driver,"Brand new car was provided. Car and service was first class. Driver Radhe Shyam was very polite, patient and punctual. The restaurants and tourist places suggested by driver were great.",0.6249,5
Dream_Cab_Jaipur,mashukhasan joy,5.0 of 5 bubbles,Jan 2023 • Family,Dream cab Very reliable cab company.,Experience and new car. Mr tanwar is a very professional and very polite person. He gave us a great service. He helped us lot. Next time when we will come to Jaipur I will contact with Mr tanwar and will take service from him.,0.6249,5
Dream_Cab_Jaipur,Kiran Dhoot,5.0 of 5 bubbles,Jan 2023 • Family,Excellent,"Driver is very helpful,  very nice  service. From booking to drop. Very humble .he knows city very well.",0.7745,5
Dream_Cab_Jaipur,Losh P,5.0 of 5 bubbles,Jan 2023 • Friends,Happy customers,"We had a fantastic trip through Rajasthan from 4-17 January. Our driver Naresh, was friendly and professional and above all an excellent driver though some tough conditions. We always felt safe and well looked after.The car was clean and in good condition. Overall very happy with this service. Will definite again when visiting India.",0.9769,5
Dream_Cab_Jaipur,Abhishek P,5.0 of 5 bubbles,Jan 2023 • Family,Good and reliable cab service,Very good and professional cab service. Espicially Mr Naresh Sen took very good care of us. Was very helpful and gave good info about the city. Will definitely book again in my next trip.,0.9575,5
Dream_Cab_Jaipur,dilanshichauhan,5.0 of 5 bubbles,Jan 2023,Memorable,The driver was very helpful and thorough professional. He was guiding us through out the trip. Thank you so much.,0.6801,5
Dream_Cab_Jaipur,Madhavi S,5.0 of 5 bubbles,Jan 2023 • Friends,Safe and comfortable travel,"Excellent experience. The driver, Vinod Kumar was with us for six days. He took us to all the sightseeing places as well as off-beat places in Sanganer to look at block print untis and a Jaipur pottery workshop. He also took us to Ranthambore for two days.It will, however help to also hire a guide to help plan your itinerary.The vehicle was clean and working well. Vinod Kumar was also very punctual and managed to make difficult trips in the extremely foggy conditions on the trip to and from Ranthambore.Overall, we had a safe and comfortable travel, which is what we had requested.",0.9413,5
Dream_Cab_Jaipur,Pratish R,5.0 of 5 bubbles,Jan 2023 • Couples,Great journey in Jaipur,Our driver Mr Tanwar Singh was excellent and helped us with a smooth drive and shared a lot of interesting points about Jaipur through the journey.,0.8316,5
Dream_Cab_Jaipur,Asha rani,5.0 of 5 bubbles,Jan 2023 • Business,Excellent services,Best cab service provider in rajasthanHaving maintained neat and clean cabs provides good services and very secured service,0.9412,5
Dream_Cab_Jaipur,Javed J Walopkar,5.0 of 5 bubbles,Jan 2023 • Family,Extra ordinary,"Very nice n excellent service me n my family was very very happy because of the driver excellent service, his Nature,his knowledge about of the tourist places,and good suggestion like a family.If I get same driver In future ( Brijvasi) then I wanna come again n ride with him some other places as well as point, side seens. I will suggest my friend, relatives go to Rajasthan tour with same driver (Brijvasi).This is very very excellent n amazing tour of my life I will never forgot this memories... Thanks again Dream cab Jaipur and your lovely staff Brijvasi...",0.9918,5
Dream_Cab_Jaipur,harmeet c,5.0 of 5 bubbles,Jan 2023 • Family,Painless experience,"Clean cab and professional driver. It’s getting rarer these days, and I would be happy to recommend them.",0.836,5
Dream_Cab_Jaipur,Saumya Y,5.0 of 5 bubbles,Dec 2022 • Family,Amazing,Best cab service in Jaipur and drivers are also very professional.Most affordable car rental!! It was quite a smooth experience.,0.6988,5
Dream_Cab_Jaipur,Akshay,5.0 of 5 bubbles,Jan 2023 • Family,Excellent,"Excellent service, Very professional and helping nature also genuine charges Helped us lot in my family trip of Jaipur",0.6204,5
Dream_Cab_Jaipur,JANY,5.0 of 5 bubbles,Jan 2023 • Family,Fantastic.....,Its a very good service. Driver Naresh singh who came with us is really polite and good. I will definitely choose the service for my next trip as well. Thanks,0.9199,5
Dream_Cab_Jaipur,R K Shrivastava,5.0 of 5 bubbles,Jan 2023 • Family,We have travelled by Dream cab many times. It's service was excellent.,We had great experiences with Dream cab services. Driver's behaviour was very good and co-operative.,0.8516,5
Dream_Cab_Jaipur,Rishabh Gupta,5.0 of 5 bubbles,Jan 2023 • Family,Hassle free process,Lovely experience with Mahendar Ji who is head of the company and also with the driver Mr. Sunil. Not even taken advance for booking. Best Pricing.,0.8402,5
Dream_Cab_Jaipur,Shyama,5.0 of 5 bubbles,Jan 2023 • Couples,Experienced Driver,"We had great experience with Dream taxi servicesDriver was very helpful and very knowledgeable about places He suggested us many things about our tour which we could missAnd because of him we could cover Bharatpur l, Fatehpur sikri, Deeg, Barwra, Ranthambhore just in 2Nights 3 Days",0.8479,5
Dream_Cab_Jaipur,KM,5.0 of 5 bubbles,Jan 2023 • Family,All stars and all thumbs up...,"All services were as agreed ,driver on sharp time, very proactive and great communication.No nonsense dealings.Bunty was a great driver.",0.9046,5
Dream_Cab_Jaipur,Abhilash,5.0 of 5 bubbles,Jan 2023 • Solo,Awesome service,Very polite and professional service and experience. Very much recommended in terms of cost and overall experience.,0.2682,4
Dream_Cab_Jaipur,Abhishek Niranjan,5.0 of 5 bubbles,Jan 2023 • Family,Jaipur trip experience with Dream cabs and driver Ashok,"Dream cab is very professional, service oriented taxi service with good price. My driver Ashok provided me not only driving services but guide and customize sightseeing places as per my timeline. He is very professional and knowledgeable driver. My overall experience with dream cab is very nice as I was with my family which include my aged parents and 3 year child also. Thanks you dream cab and Ashok for such a wonderful service and awesome experience.",0.9801,5
Dream_Cab_Jaipur,AnuB,5.0 of 5 bubbles,Dec 2022 • Family,Good service at reasonable rates,"Very helpful and reasonable taxi service in Jaipur.Mr.Mahendra was very cooperative, he send us the vehicle as per our requirement.Rates were mentioned in advance and the same was levied.",0.4754,4
Dream_Cab_Jaipur,Rekha Srinath,5.0 of 5 bubbles,Dec 2022 • Family,Excellent Experience,I really had a very great experience with Dream Cab Jaipur. Our driver name is Mr. Sunil. I travelled with my son 6 years old and my mother in law 70+ year old. He made them very comfortable to travel. One interesting part with him were before we go to the spot he get to know all details about the spot and explains us during travel. So we were able to know about the location very clearly before we reach the location. Our 10 days trip was very fruitful so that we were able to know lot of information about Rajasthan. Great work Sunil. We wish to travel with you again.,0.9714,5
Dream_Cab_Jaipur,Samarth Shah,5.0 of 5 bubbles,Jan 2023 • Couples,Best cab service in Jaipur with Om Prakash Ji,"Apart from the great hospitality, the driver Om Prakash Ji was very nice, helpful and super friendly. Also booking the cab was super simple and reasonable. Most car rental agency charged high money and you need to bargain but his price was spot on and the car given was also great.Will definitely recommend to everyone",0.9548,5
Dream_Cab_Jaipur,Srinath N,5.0 of 5 bubbles,Dec 2022 • Family,My experience with Driver Sunil during my Rajasthan trip,I had booked my 10 days tour package to Rajasthan. Got my cab from dream cabs. Cab was clean and driver was very good. He was very supportive. Showed us many places and also explained the story behind. Driver name is Sunil and he was very helpful. My trip was with my family and had my mother who is 70 and my son who was 6. He made sure that they were comfortable as well. I would highly recommend Sunil and dream cabs.,0.9718,5
Dream_Cab_Jaipur,Emanuel,5.0 of 5 bubbles,Dec 2022,Great experience,"The service was excellent! They were very responsive over whatsapp, organizing different options and giving clear and accurate pricing. It was easy to setup. Our driver was great! Extremely competent, able to adjust to our varying requests and knowledgable of the different areas we visited.",0.9669,5
Dream_Cab_Jaipur,Prakash Ghosh,5.0 of 5 bubbles,Dec 2022 • Couples,Jaipur sightseeing tour service,"I had an excellent experience availing their service for jaipur sightseeing trip. Clean, comfortable, punctual and polite service. The owner did not take any advance and instead insisted to pay only after completing the tour. Highly recommended.",0.8858,5
Dream_Cab_Jaipur,Prakash Roy,5.0 of 5 bubbles,Dec 2022 • Family,Amazing Ride,"Great service, courteous and experienced driver  the owner Mr. Sharma was very polite, courteous and very responsive. We did the trip from Jaipur, Sariska and New Delhi drop.",0.908,5
Dream_Cab_Jaipur,Srashti,5.0 of 5 bubbles,Dec 2022 • Couples,Best Cab services in Jaipur,"I found this cab service through web search. After talking to few other cab companies and having some bad experiences I was bit skeptical about hiring private cab. However the owner’s politeness and reasonable price made me chose their service. Driver was professional and polite, cabs were very clean and well kept. They showed up on time and made no fuss about wait time or any detour request. Overall a wonderful and hassle free experience. No unnecessary calls while waiting for you after they have dropped you some place. You can take your own time. Also they do not charge one extra penny than what is decided before you book their services!! Highly recommended.",0.7035,5
Dream_Cab_Jaipur,Mahender Bisht,5.0 of 5 bubbles,Dec 2022 • Family,Best services,"Their service was prompt, value for money and driver was polite and nice. I would highly recommend their services, especially in Jaipur. They are the best",0.9041,5
Dream_Cab_Jaipur,Abhishek M,5.0 of 5 bubbles,Dec 2022 • Couples,Wonderful service,Very good service at reasonable rate. Driver was warm and helpful. Whole booking service was very smooth and instant.,0.7841,5
Dream_Cab_Jaipur,Ashish,5.0 of 5 bubbles,Dec 2022 • Couples,Excellent Cab Service,Excellent service. Neat and tidy car. Friendly and professional driver made my journey comfortable. Highly recommended.,0.9359,5
Dream_Cab_Jaipur,Suma Chandramouli,5.0 of 5 bubbles,Dec 2022 • Couples,Amazing experience exploring Jaipur,The driver Naresh Singh was very polite and very helpful. We had a great experience. Highly recommend his services.,0.8746,5
Dream_Cab_Jaipur,Shrey,5.0 of 5 bubbles,Dec 2022 • Couples,"Excellent service Very cooperative and punctual driver Cab is very neat and clean Great experience and very polite at",Excellent service Very cooperative and punctual driver Cab is very neat and clean Great experience and very polite attitude,0.9332,5
Dream_Cab_Jaipur,MangeshP2,5.0 of 5 bubbles,Dec 2022 • Family,Jaipur tour,"Best cab service for sightseeing in Jaipur.Car - Neat , clean and well maintainedDriver , Mr Biswas Sharma was polite, supportive and punctual.Charges - Mr Mahindar provided reasonable quotation and overall service was valuable for money. Thank you. Keep it up !",0.9589,5
Dream_Cab_Jaipur,Sonal J,5.0 of 5 bubbles,Dec 2022 • Family,Great Service,We booked Dream Cabs for site seeing in Jaipur . Service is very good and drivers are professional.  Mehender ji the owner gives very good service to his customers,0.8119,5
