Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Ozran_Beach-Bardez_North,mandarkubal,5.0 of 5 bubbles,Jan 2018,"awesome beach, with less crowd",must visit this beach if u need peace in goa. its just before vagator beach. there r many shacks also..wer u can enjoy ur wine n dine.,0.7717,5
Ozran_Beach-Bardez_North,prakharsaxena,3.0 of 5 bubbles,Feb 2017,Good beach with less crowd,"After visiting Calangute and baga beach, you will find this beach very calm as it is very less crowded than that of earlier two beaches.",0.3804,4
Ozran_Beach-Bardez_North,SAURAV001,5.0 of 5 bubbles,Nov 2017 • Couples,best Sun-set to view in GOA,"It's a little turning before the Agoda Fort which will take you to the best beach in North Goa. The sand itself is different from what you get in other beaches. It's soothing to your feet, doesn't feel the heat but the coldness. You can quietly sit on the rocks and enjoy the Vollyball, or you can go to Thallasa Restaurant and enjoy some exquisite cuisine of continental, if you get to get the seat. It took away my tiredness of riding during the day and enjoyed the Sun melting in the water.",0.9538,5
Ozran_Beach-Bardez_North,Jayanthi Sampath,4.0 of 5 bubbles,Oct 2017 • Couples,Awesome beach ,Visited this place on 1st wk of Oct 2017. This is the perfect beach with less crowd. This beach reminds me of calm and serene South Goa beaches. ,0.8402,5
Ozran_Beach-Bardez_North,Ramchandra Prabhu Salgaonkar,5.0 of 5 bubbles,Sep 2017 • Family,Hidden Gem of Goa,Amasing place to be. Some of the world famous restaurants in the vicinity. Please visit to chill out.  ,0.3182,4
Ozran_Beach-Bardez_North,piyush_pec,2.0 of 5 bubbles,Aug 2017 • Family,Typical Village Beach,"Hi All,Recently visited the beach, the beach is clean and waves are good. The path to reach the beach is not very good as you need to climb down a lot.Their are only limited and infact no places to eat in off season.Do make a choice before really travelling to this place, better spend some time on anjuna beach or vagator.",0.8126,5
Ozran_Beach-Bardez_North,Indieopus,4.0 of 5 bubbles,Aug 2017 • Couples,Small and Peaceful,Ozran Beach is near Thalassa in North Goa. Its a peaceful and a small beach where there is a tiny shack place which has some crazy music playing the whole time.,0.3818,4
Ozran_Beach-Bardez_North,Agnelo22,5.0 of 5 bubbles,Oct 2016,Peaceful and calm,"This beach is a most Goan scenic beach, the sunset is beautiful on the beach.This beach is less crowded.lot of palm tress on the beach.",0.5994,5
Ozran_Beach-Bardez_North,lvs,5.0 of 5 bubbles,Mar 2017 • Family,Nice quiet beach,"Little vagator is a small beach but quaint and laidback. Unlike the other 'throbbing' beaches of goa, only a few venture to this smallish one. Has a few shacks and one hotel overlooking the beach. Good for being in the sun, jumping into water, sunsets or just plain 'relaxing'. Safe for kifs and non swimmers. ",0.8573,5
Ozran_Beach-Bardez_North,chandknee,4.0 of 5 bubbles,Feb 2017 • Friends,Small and cute,"This beach is a tiny beach, also known as 'Chhota Vagator'. Less crowded than Anjuna, it is the better beach to go to in the are. There are a lot of shacks to order food and drinks from, and to get to it once must climb down a cliff from the Vagator area.",0.4404,4
Ozran_Beach-Bardez_North,charlesnsc73,4.0 of 5 bubbles,Feb 2017 • Couples,Also known as little vagator,"This beach is a little hidden gem. Getting to this bit of sand is rather dramatic in the sense that uve got to climb dont a cliff...thats if u want the added drama. But now days theres a stair way right down to the beach by the side of Andares restaurant. This bit of sand is advertised on many a forum as being a topless beach...well not anymore, those days are far since over. As this aint as secluded anymore as it used to be. The beach is overlooked by some big time restaurants like Thalassa , Andares and Zaffran. So back ur bathing gear as u can enjoy a dip in the lovely warm waters followed by a beer at one of the lovely places that overlook the beach. Its a lovely place to be.....and yes the sunset at this beach is wowwww especially from the hill side view points.",0.9846,5
Ozran_Beach-Bardez_North,Muralidhar M S,5.0 of 5 bubbles,May 2017,Very neat beach and not crowded,"This is a very neat beach and not crowded at all. It is not commercialized like other beaches, even compared to beaches like Vagator. Beautiful really. The food offered at the shacks is basic, but tasty and not over priced as in other places.",0.3583,4
Ozran_Beach-Bardez_North,TrevorSaldanha,4.0 of 5 bubbles,Apr 2017 • Couples,The Smaller Vagator Beach,"Ozran Beach is also called the Smaller Vagator Beach, as it is located right next to the Bigger Vagator Beach & you can easily walk along from the Vagator Beach to the Ozran Beach and back as well. The main difference between the two Beaches is that the Ozran Beach is much more Rocky than the larger Vagator Beach. The Ozran Beach however has many Resorts lining it & also has many more Restaurants & Shacks all along, where you can chill out having your drinks & savor local Goan food as well. The Sunset Views from Ozran are also scintillating, as is the case with all other Beaches on the Western Coast of India.",0.6808,5
Ozran_Beach-Bardez_North,Avik Bhattacharya,5.0 of 5 bubbles,Apr 2017 • Friends,awsumm beach,This beach is a secluded beach near vagator. Indian tourists are less. The beach is beautiful with clean sands and rocks. There is  presence of life guard. Time spent inside water was refreshing. The shacks present on the beach servers good food.,0.8591,5
Ozran_Beach-Bardez_North,imtariqq,5.0 of 5 bubbles,May 2016,Great Location and Excellent Experience,Staying at Ozran was one of the best decision we took. Excellent location and services. Courteous & helpful staff. Their restaurant Zaffran offered excellent breakfast and food. Surely will visit again!,0.9678,5
Ozran_Beach-Bardez_North,SUBRATA CHATTERJEE,5.0 of 5 bubbles,Oct 2016 • Couples,"Eat, Drink, Relax on the lap of Arabian Sea.","This is the most beautiful of all Goa beaches, that's why Goa Tourism promote the beach in their ads. Spent a full day with fresh air, joyful motor boat ride a nice sea bath, and lot of enjoyment. To the left, another World famous beach, Anjuna and to the right, the 17th century made Chairs Fort are noteworthy places to visit. Simply mind blowing.",0.9606,5
Ozran_Beach-Bardez_North,joashu,4.0 of 5 bubbles,Apr 2017 • Family,small peaceful beach,The Ozran is a small beach accessible after climbing down a steep flight of steps.  It also adjoins the two vagator beaches.  the separation point being a small rocy out crop that you can clamber over.  On the extreme end of the vagator beach are rock carvings made by some artist.  A turtle and a mans head supposed to represent Shiva.,0.0,3
Ozran_Beach-Bardez_North,KRohit1984,1.0 of 5 bubbles,Jan 2017 • Solo,Crowded and dirty beach,"Had read a lot of good reviews of Ozran Beach on Trip Advisor so decided to go there. As already mentioned in most posts, to access the beach you have to climb down a load of steps.Unlike what most posts say, I found the place completely crowded and the water had a lot of sea waste. I did not even try to venture into the sea and left the place within an hour.Would recommend Ashwem beach over this place.",0.3818,4
Ozran_Beach-Bardez_North,WTravels,4.0 of 5 bubbles,Mar 2017 • Friends,Lovely beach ,"Lovely, clean beach with plenty of places to eat and drink. There's a volleyball court and loads of sun loungers. Perfect place to watch the sunset from. ",0.8807,5
Ozran_Beach-Bardez_North,Robbie1525,5.0 of 5 bubbles,Mar 2017 • Family,Beautiful & Calm,In my opinion this is the best beach in north Goa. Very beautiful and peaceful environment. Very clean water.,0.9418,5
Ozran_Beach-Bardez_North,pirateofthecaribbean,4.0 of 5 bubbles,Mar 2017 • Couples,Quiet Enough Feb/March,"just back from this beach, spending 10 days there, we found it to be clean enough and in good order compared to how some popular beaches have become. Most of the time it was quiet, especially in the mornings, some afternoons there seemed to be the Goan Game of who can play what the loudest, normally from the far end of the Beach near Shivas face Carving. We would visit again in March, this may be noisy in Dec/Jan when the main season and Christmas are upon it. Be aware of strong currents on some days, it nearly caught us out on one day, only a few meters into the sea. ",0.9081,5
Ozran_Beach-Bardez_North,Vinifer,5.0 of 5 bubbles,Feb 2017 • Family,Hidden Gem,"A beach beautifully tucked away from the other crowded places of Goa... Clean, peaceful place.. Just a little trek to reach the beach!!!",0.8837,5
Ozran_Beach-Bardez_North,arpit294,5.0 of 5 bubbles,Feb 2017 • Family,"Quiet, Clean and totally beautiful!!!","Also known as Little Vagator, this one is very clean and quiet as there are lesser people. You have to climb down a cliff to reach here. Its very picturesque, there are rocks around which makes it look very beautiful.",0.8801,5
Ozran_Beach-Bardez_North,Globe T,4.0 of 5 bubbles,Feb 2017 • Couples,Good beach,Ozran beach is a very good beach near the vagator beach. A good beach with few shacks and food stalls.,0.7496,5
Ozran_Beach-Bardez_North,charlesnsc73,4.0 of 5 bubbles,Apr 2016 • Couples,Quiet secluded beach,This beach lies between anjuna and vagator beach. To get to this beach one has to climb down a cliff but this adds to the charm and allure of this quaint beach also known as little vagator. Up on the cliff overlooking the beach are well known hotels thalassa and ozran heights with zafran restaurant. The beach itself was nicknamed ozran after the israelies who used to frequent this beach. Used to be very popular at one time as a topless beach...But not anymore it's now one of the mainstream beaches of Goa very popular with the locals and a must visit.,0.9271,5
Ozran_Beach-Bardez_North,IndiaMickey,5.0 of 5 bubbles,Mar 2016 • Solo,Romantic Beach,I love this beach and its  surrounding shacks and  hotels  all so beautiful and  famous high end n  beautiful view of  sea  and greenery to enjoy ,0.9606,5
Ozran_Beach-Bardez_North,Sim0na_2013,5.0 of 5 bubbles,Feb 2017 • Friends,much more quiet than Anjuna,you can easily walk from Anjuna to Ozran to escape the hustle and have just as good bar/restaurant options. And not many jewellery sellers :) small beach where you can relax,0.8979,5
Ozran_Beach-Bardez_North,archimags,5.0 of 5 bubbles,Nov 2016 • Couples,Peacefull unlike the others,"This is a peaceful beach, although a small one.. and it does not have the noisy music in the shacks like they do in Baga, etc. so it is possible to spend a peaceful evening here.",0.8562,5
Ozran_Beach-Bardez_North,TimelessRam,5.0 of 5 bubbles,Feb 2017 • Friends,Ozran Beach,"One of the classier beaches in North Goa which are otherwise crowded and dirty,this was a fantastic beach with some awesome eateries and pubs all in walkable distance.",0.8271,5
Ozran_Beach-Bardez_North,jatinsmehta,4.0 of 5 bubbles,Jan 2017,Scenic,"Also known as little vagator, the entrance of the beach is a bit tricky to find.This place is also famous for Thalassa & Antares, the two well known restaurants.The beach is rocky so going deep in to the water isn't advisable, however one can have a magnificent view of this beach by relaxing at the many sun beds offered by shacks which are quite reasonably priced. ",0.8225,5
Ozran_Beach-Bardez_North,Selvi S,5.0 of 5 bubbles,Jan 2017 • Family,Calm beach,This is also called as small vagator. This beach is clean and with less number of crowd. Ideal for family with kids.  ,0.7275,5
Ozran_Beach-Bardez_North,Sachin,3.0 of 5 bubbles,Jan 2017 • Family,A small beach down the hill,"Ozran beach is also known as Little Vagator and is a small beach interspersed with rocks and clear shallow beach. The beach is down a small hill slope and has no established pathway leading to the beach so one must be careful with children and elderly. A lot of restaurants overlook the beach from the hilltop but the beach itself has only 2-3 shacks. It's also crowded depending on time of the day with evenings being most crowded. It's worth visiting only for people who want to avoid Calangute and Candolim, not worth the venture for people looking for a happening environment. But lastly, you have a breathtaking view of a perfect sunset from the beach or the hilltop.",0.9286,5
